序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
345,0,292249296544,3546737931193234,冥熠_万渊意境-AeFuLv-,3,保密,航天基地被你包围了[笑哭],2026-02-15 17:14:02,0,0,"我是一个身兼多职的煮bo（现在不录视频）
种族：虚空鲸龙
属性：虚空系（黑洞）
你们可以叫我㝠翳，爱发颠（狗头）
代号：T2_17—d9",贵州,是,https://i1.hdslb.com/bfs/face/b3942a6cf99609cba1fd8ae43f72eb8545a83197.jpg,0.14203670620918274,0.8579633831977844,人类撰写
346,0,290830033457,2038722569,王啡的布丁,5,保密,@波奇酱可爱yaaa,2026-02-22 06:38:52,0,0,我们仰望同一片天空 却看着不同的地方,辽宁,否,https://i2.hdslb.com/bfs/face/3a21ad69bb783ccc27c431d6661e69dae3d5ed4f.jpg,0.07733263075351715,0.9226674437522888,人类撰写
347,0,293307264272,453029331,北刀染雪,6,保密,up真是神人,2026-02-23 17:58:26,0,0,,河北,否,https://i0.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg,0.09174075722694397,0.9082592725753784,人类撰写
348,0,289778860417,15015899,骑着毛驴去嗨皮,6,保密,我看吊叔也想重活第二世了,2026-02-14 01:14:11,0,3,寄,安徽,否,https://i2.hdslb.com/bfs/face/d9dfccb500f6e8efe46cc946f6433393392dcda7.jpg,0.03174959495663643,0.9682504534721375,人类撰写
349,0,295079860800,1263547412,エンジンオイル,5,男,up你多少寸显示器啊，能打这么远[大哭],2026-03-10 13:59:56,0,1,没错，是我本人，停更了，要中考，本人主页：https://jochina.t78tgk85wx.workers.dev/,河南,否,https://i2.hdslb.com/bfs/face/1f6ba6814dc1141a973a08164758fdb3f11048cc.jpg,0.027804670855402946,0.9721953272819519,人类撰写
350,0,292035273392,353276100,Miyakokujo__,5,保密,打得过我卡哥吗[藏狐],2026-02-14 06:40:33,0,1,,江西,否,https://i0.hdslb.com/bfs/face/f61c722173dce9d499c46a49a0a989fed423b23b.jpg,0.060348138213157654,0.9396519064903259,人类撰写
351,0,290474238737,386327988,100mphの勇気,6,保密,极品黑屋，全是六套双枪,2026-02-19 12:26:14,0,0,神,浙江,否,https://i0.hdslb.com/bfs/face/83925b6acbc6f00f0ee02482379d9891b60f52e5.jpg,0.0855613648891449,0.9144386053085327,人类撰写
352,0,292146464528,1144524200,三岁头上动土,4,男,666掉了一滴汤在点赞上，直接给我三连了,2026-02-15 03:12:09,0,0,b̡̢̛̖̙̗̘̜̝̞̟̠̣̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̚̕,江西,否,https://i2.hdslb.com/bfs/face/4991d6801a07748c5f9be9084fac1b1f314dd32c.jpg,0.01816234365105629,0.9818376898765564,人类撰写
353,0,292547760560,3494354981226801,渡鸦--raven,4,男,实战发现敌人比靶子还好打,2026-02-18 04:14:16,0,0,"独立游戏创作者，游戏测评师，娱乐搞笑up主一枚。不定期更新，点个三连再走吧，为什么我不火？！！我想破1w粉！！！


",黑龙江,否,https://i0.hdslb.com/bfs/face/e8c10bdc1409bf16cba199fe3bdfc9750abb65af.jpg,0.06800960004329681,0.931990385055542,人类撰写
354,0,292024806688,551944433,Eternal_Epic,5,保密,强大的[脱单doge],2026-02-14 05:12:05,0,1,"
菜就多练，能者多劳
",河北,否,https://i2.hdslb.com/bfs/face/2241a9a2eb6f7573557f0501f02345cc6b96fcca.jpg,0.1583043336868286,0.8416956067085266,人类撰写
355,0,292054564560,54835726,魔法美少女达妮娅,6,保密,给主播点点关注卡个牌子进群领同款参数,2026-02-14 09:31:12,0,0,我来的时候江水很平,浙江,否,https://i1.hdslb.com/bfs/face/3b601f670867212c27ea5783b5047dd61a6bf658.jpg,0.01735217683017254,0.9826478362083435,人类撰写
356,0,292131574016,3546712568236636,zszUWU,3,保密,这种玩威龙喷气上去，顶着对面三条枪线一穿三,2026-02-15 00:34:40,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg,0.017176104709506035,0.9828238487243652,人类撰写
357,0,292216370768,444506444,葫芦里装肾宝,5,男,@另类输出 @埃虏斯马仕 @a到了的逆天,2026-02-15 12:49:05,0,0,,陕西,是,https://i2.hdslb.com/bfs/face/a107b5eea92cf672f8cd74ae1731bdf2d1d9fe2a.jpg,0.06673503667116165,0.9332649111747742,人类撰写
358,0,291609880545,319284979,The-Looper,6,男,看回放天塌了,2026-02-28 09:28:28,0,0,埋骨何须桑梓地，人生无处不青山。,四川,否,https://i1.hdslb.com/bfs/face/2a6b03ca93dd7d0bc8c7333a39e228ae6a7e052e.jpg,0.027847979217767715,0.9721519947052002,人类撰写
359,0,289780688673,511960793,软糯随和丰川祥,5,保密,子龙单枪匹马七进七出！,2026-02-14 01:35:27,0,0,"I'm drowning
",广东,是,https://i2.hdslb.com/bfs/face/5d0f8e29536ba040a9f0c15dc3076310ab572ff7.jpg,0.26402971148490906,0.7359702587127686,人类撰写
360,0,294714449408,319191541,yuepe,6,保密,太强了,2026-03-07 05:19:03,0,0,,四川,是,https://i1.hdslb.com/bfs/face/67827cd976d7d07e0289382c97c10f58196b6d71.jpg,0.12678739428520203,0.8732126355171204,人类撰写
361,0,292056962289,499968686,牧鱼jx,5,保密,牛逼我的哥,2026-03-04 07:15:34,0,0,,安徽,否,https://i2.hdslb.com/bfs/face/df51491fe56ec3e9968c6c6f58ec95e49e843e89.jpg,0.08139684796333313,0.9186031818389893,人类撰写
362,0,293340065360,1430600532,旁骛星,4,保密,想看你和U1双排[doge],2026-02-24 04:05:29,0,0,我是星野伊吕波双厨ദ്ദി˶>ω<),重庆,否,https://i0.hdslb.com/bfs/face/4c62891db4a2fed6b6edc9563f13e7c6a572c5cb.jpg,0.04907340183854103,0.9509265422821045,人类撰写
363,0,289931073361,1555079373,霜の结晶自然呆,5,保密,@可可爱爱夏目安安 吓哭了,2026-02-15 04:31:49,0,0,卡丘魔裁群1006193678喵,四川,否,https://i0.hdslb.com/bfs/face/48aa74843d16b31ebfeaf1fbca4053ba1bfb39e6.webp,0.021919723600149155,0.9780802726745605,人类撰写
364,0,292051037744,440692633,_红丶,6,女,@LapplandALIEZ,2026-02-14 09:02:43,1,1,呼∽ ∽ ∽咻∽ ∽ ∽,重庆,否,http://i1.hdslb.com/bfs/face/be16613e0baae5073fab183fcf5762634fd4a2ed.jpg,0.16701693832874298,0.8329830765724182,人类撰写
365,0,292053512000,352856725,酒寄八千代輝夜,5,女,有无鼠宝帮我一千万 有偿哦,2026-02-14 09:23:11,0,0,,河南,否,https://i1.hdslb.com/bfs/face/1d51a8a0665c3042d0f83852b7a523e363a5ae73.jpg,0.02473953180015087,0.9752604365348816,人类撰写
366,0,293299148800,350716114,KIRTASUN,6,保密,马提尼来了,2026-02-23 16:20:28,0,0,Folding was never an option.,贝宁,是,https://i1.hdslb.com/bfs/face/3dd7b10f1a2dac106a5c76ee4bcf594d16620b9c.jpg,0.051160939037799835,0.948839008808136,人类撰写
367,0,289781427009,419737660,四季夏目258,6,保密,机瞄哨兵这一块,2026-02-14 01:44:03,0,0,,广西,否,https://i1.hdslb.com/bfs/face/2c689cf371c76685f2c53e9c0353be2db7221a51.jpg,0.019224992021918297,0.980774998664856,人类撰写
368,0,289836970017,40736063,雨末痕,6,保密,？怎么是吊哥,2026-02-14 09:58:37,0,0,祝你有一天能和重要的人重逢,江苏,是,https://i2.hdslb.com/bfs/face/74b93f5cd5c9afd05810756372382451d3291f0b.jpg,0.0320124626159668,0.9679875373840332,人类撰写
369,0,291998459392,511440443,素月墨羽n,5,保密,这个真是冠军,2026-02-14 01:21:45,0,1,弦尽时秋风悲回，莫问从头。,河南,否,https://i2.hdslb.com/bfs/face/01ee38ec97a5688dca67d966694783d688b034ec.jpg,0.07198841124773026,0.9280116558074951,人类撰写
370,0,291997968160,506738349,单纯爱登浪,6,男,学u1说是,2026-02-14 01:15:26,0,1,,重庆,是,https://i0.hdslb.com/bfs/face/d41b1a5222545bd62dc817d8864b5a9848518c98.jpg,0.026287244632840157,0.973712682723999,人类撰写
371,0,289787107233,26538284,RC-格瓦拉,6,保密,发抖音给你投抖+,2026-02-14 02:41:05,0,0,,海南,是,https://i2.hdslb.com/bfs/face/aa6dbcba490cf5e74b21cc2096f0e879097c83ed.jpg,0.02820655331015587,0.9717934131622314,人类撰写
372,0,290775636001,580728180,火狼之刀,5,女,@red-kingly,2026-02-21 16:56:07,0,0,阿巴阿巴,广西,否,https://i0.hdslb.com/bfs/face/6471f00f988c0284df815c23956bff9061989be4.jpg,0.14275139570236206,0.8572486042976379,人类撰写
373,0,290923559137,3546917711645258,66666567级,3,保密,666，还有吃播环节。,2026-02-23 01:18:16,0,0,"个性


",山西,否,https://i2.hdslb.com/bfs/face/335f7a7b8e0e2fd0da01add3c25536c9b6d2d07b.jpg,0.02637491375207901,0.973625123500824,人类撰写
374,0,292013207008,455630027,我的脚haoleng,6,保密,能分五个红修吗,2026-02-14 03:40:45,0,1,,山东,否,https://i2.hdslb.com/bfs/face/88cb78183db2c95029aac62f80f4758787f2737c.jpg,0.08005737513303757,0.9199426174163818,人类撰写
375,0,292030143888,7671048,这是一只懒猫猫,6,女,绿裤子杀手来辣～x10086,2026-02-14 05:55:45,0,0,今年一定不会咕咕咕的,四川,是,https://i0.hdslb.com/bfs/face/044e181e598124c3c22f60e0aa65b0e69e750fe4.jpg,0.20081016421318054,0.7991898059844971,人类撰写
376,0,292147168912,1385854109,五字之神名,4,男,简介有牛啊！[大哭],2026-02-15 03:17:45,0,0,堵桥来,江西,否,https://i2.hdslb.com/bfs/face/475d377ef3154d629a59f91cf2893e1e28cb4fd3.jpg,0.04653778299689293,0.9534621834754944,人类撰写
377,0,293379702400,2013632148,流浪的铃,4,男,敌人：什么叫没头没甲的蜂医拿裸A大清图了,2026-02-24 09:51:30,0,0,,河南,否,https://i0.hdslb.com/bfs/face/91a8a5c0a6974a7e810b802b3d8d868c0eb62739.jpg,0.022669509053230286,0.9773304462432861,人类撰写
378,0,292024713584,498887313,梅有你的雨天,6,男,谁拉的闸啊,2026-02-14 05:12:20,0,0,什么都略懂一点，生活更多彩一些,河北,否,https://i0.hdslb.com/bfs/face/00d0ca24b3ccfebaa87ce1a6004396e434e92b9c.jpg,0.03817811608314514,0.9618218541145325,人类撰写
379,0,292428667312,513952003,令人微笑的光景,6,男,便宜三角洲这个游戏了,2026-02-17 04:29:34,0,0,"心有所觉，但亦作不解。
臭打游戏的，什么都玩
看视频知成分",浙江,否,https://i1.hdslb.com/bfs/face/706249e65b49d943b4667e75fa4d922b6b495e99.webp,0.032239872962236404,0.9677601456642151,人类撰写
380,0,294171454080,1142846016,洲术仁,4,保密,自己丢包？,2026-03-02 10:58:24,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.06894833594560623,0.9310516715049744,人类撰写
381,0,295021797024,3493107265964214,地球online黑子吴浩鸣,4,女,A大，但是冲锋狙,2026-03-10 02:40:53,0,1,"一个动漫一个故事
",江西,否,https://i0.hdslb.com/bfs/face/b7bdb7058b6c21e8762eae5388533bdf6397a710.jpg,0.024614954367280006,0.9753850698471069,人类撰写
382,0,294109884864,4032711,耳光,6,女,展示aw强度,2026-03-02 00:09:02,0,0,TEAM@DieTrying 愿我喜欢的人和喜欢我的人都能平平安安,海南,是,https://i0.hdslb.com/bfs/face/b6bd40dedc9a3f274486cb7ebca3fe677881d457.gif,0.6178627610206604,0.3821372091770172,AI生成
383,0,289919679521,7881983,四夕一大_,6,保密,机瞄30抽上甲了,2026-02-15 02:52:30,0,0,祝你永远不死,四川,是,https://i2.hdslb.com/bfs/face/70c2a7c01ae4d9e2098b232ee94c64e77f735c25.jpg,0.03269335627555847,0.9673066735267639,人类撰写
384,0,292131121824,111197335,165的十深,6,保密,都江堰口人魔来了！大家快跑！,2026-02-15 00:27:27,0,0,喜欢  大毛（右看） 憨（右看 伸手）  鸟（左看 伸手）,江苏,是,https://i1.hdslb.com/bfs/face/7422b68f6aad779cc9b6662fa498dd5ab6f42230.jpg,0.21742570400238037,0.7825742959976196,人类撰写
385,0,292134828352,1007023632,筱乐柠ovo,5,保密,拿aw当208用了[笑哭],2026-02-15 01:17:35,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/8cffd06fcf28b93f04e3d0b9b83e372f3ffd4112.jpg,0.038152892142534256,0.9618470668792725,人类撰写
386,0,289879458065,41045578,陈教授屮,6,男,？！！！！！！看傻了,2026-02-14 15:27:32,0,0,过好自己的日子，做一个对社会有用的青年。,浙江,是,https://i1.hdslb.com/bfs/face/02f8df94f56a5501491ab4ecfeef0ea48951b3fc.jpg,0.08004412055015564,0.919955849647522,人类撰写
387,0,292138119328,3546949410097324,三角洲上仲,4,男,HD61XUHL,2026-02-15 01:53:09,0,0,无,浙江,否,https://i1.hdslb.com/bfs/face/b0e632a4723d1afb94e6a4746dc03c191aebe05f.jpg,0.12899622321128845,0.8710038065910339,人类撰写
388,0,292109533648,8174738,馆花葵,6,男,比yolo牛逼[汤圆],2026-02-14 16:31:27,0,1,体重绝赞下降中(　ﾟ∀ﾟ),浙江,否,https://i2.hdslb.com/bfs/face/33c728b4d459e777bc03b894af16297db25e4cec.jpg,0.06723281741142273,0.9327671527862549,人类撰写
389,0,292420171296,695119722,猴囯王12306,6,男,666克莱伯来了,2026-02-17 03:14:40,0,0,如果我说过什么不好的东西 不好意思！,安徽,否,https://i0.hdslb.com/bfs/face/18e9245386364281c45c1202afc672f264b2edf4.jpg,0.04485907778143883,0.9551408886909485,人类撰写
390,0,289780686353,291350655,小老板不谈c,6,保密,哨兵犬,2026-02-14 01:35:22,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/08e296791a9f22fba08cdba2d8a1d3488f22193a.jpg,0.1431691199541092,0.8568308353424072,人类撰写
391,0,289782209329,436093360,-_Natsume_-,6,男,吊哥的哨兵啊,2026-02-14 01:51:43,0,1,¿,黑龙江,否,https://i1.hdslb.com/bfs/face/930588f316d0f8036cd17f6bd3ea79f6460ac35a.jpg,0.04069502279162407,0.9593049883842468,人类撰写
392,0,289863542321,367439466,上帝是个披头士,5,男,魔王中的魔王,2026-02-14 13:26:57,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/6baefc712beee776656534f36e86a5547b1942a4.jpg,0.1162853017449379,0.8837147355079651,人类撰写
393,0,291997811600,398210849,相位猛冲Official,6,保密,懂你意思,2026-02-14 01:15:35,0,0,冲刺！,宁夏,是,https://i2.hdslb.com/bfs/face/3dba5a99ded9ca5bdb351c600e33f1b3933dedee.jpg,0.08078191429376602,0.919218122959137,人类撰写
394,0,289864490785,1524803188,不知所措的淦,5,保密,[思考]这家伙真的有黑屋局吗,2026-02-14 13:33:33,0,0,这个人很神秘，什么都没写，又好像什么都写了。,贵州,否,https://i1.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,0.06659046560525894,0.9334095120429993,人类撰写
395,0,292495827776,3546602144795344,暴雨将至及,4,保密,[星星眼][星星眼][星星眼],2026-02-17 14:34:56,0,0,立个flag，万粉女装,天津,否,https://i1.hdslb.com/bfs/face/8878ac666961c8417715d95a3ee13bd528cef831.jpg,0.26223430037498474,0.7377656698226929,人类撰写
396,0,289963136609,13751793,瞳中无印,6,保密,不赖，吊哥,2026-02-15 09:18:08,0,1,,浙江,是,https://i0.hdslb.com/bfs/face/330cc32f37d5d2d16b02052f0f2b1aaf4402cac6.jpg,0.043928321450948715,0.956071674823761,人类撰写
397,0,290202761089,3493274203458091,蓝星Coco,5,保密,AW夺舍流这一块[笑哭],2026-02-17 06:02:42,0,0,"商业合作添加vx：hxyzzs114514
偷窥我主页的是gay",浙江,否,https://i1.hdslb.com/bfs/face/9699c588ef4ac838840b90f1ed79f36f0da2d46b.webp,0.03100900910794735,0.9689909815788269,人类撰写
398,0,291998931328,385798444,华雪枫,6,保密,教学局说是,2026-02-14 01:27:04,0,0,与其把时间用在这种地方，不如做点能让自己开心的事情吧？,广东,否,https://i1.hdslb.com/bfs/face/b93b5e9158107525d3d4d8216e0c869945ad665d.jpg,0.03338737413287163,0.9666125774383545,人类撰写
399,0,292393451472,30657818,tea111-,6,男,第一个威龙全责,2026-02-16 18:25:16,0,0,,云南,否,https://i2.hdslb.com/bfs/face/874b19897de26539067d20e00882116b8daedcfa.jpg,0.10307639092206955,0.8969236016273499,人类撰写
400,0,294171064480,1142846016,洲术仁,4,保密,悠一什么时候开小号了？,2026-03-02 10:55:51,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.07445447891950607,0.9255455732345581,人类撰写
401,0,293893018480,3546716397636505,玉何慕,4,保密,从悠神来的，我喜欢悠神[给心心],2026-02-28 07:06:56,0,1,前进，前进！不择手段的前进！,湖北,否,https://i1.hdslb.com/bfs/face/4f530d420583dbffd17c0e6a9da770f3041d02c3.jpg,0.030875610187649727,0.9691243767738342,人类撰写
402,0,290278284705,336382775,WAW天日,6,保密,@家雀雀雀子 被虎头蜂吓哭,2026-02-17 18:36:11,0,1,,河南,否,https://i2.hdslb.com/bfs/face/6be7651f854b07faf83e450d2ae3dca06eb235fc.jpg,0.0643039271235466,0.9356960654258728,人类撰写
403,0,291802763265,427258,不是生病或事故的那种,5,男,这么强？,2026-03-02 01:39:27,0,0,完完全全的萌萌人,西藏,否,https://i1.hdslb.com/bfs/face/99c7df9b1e5955fb31745ed46f829ed0779a9bf9.jpg,0.10154540091753006,0.8984545469284058,人类撰写
404,0,293111744464,3546885251926400,poootatoes,3,保密,这叫哈德蜂[呲牙],2026-02-22 09:23:21,0,0,在洲玩蛋仔的我的世界玩家。,福建,否,https://i2.hdslb.com/bfs/face/d677977fd211f69cae11a23d4b0d74762e6ab8f8.jpg,0.04925021901726723,0.9507498145103455,人类撰写
405,0,291446048209,1552071895,贝拉-_-bella,5,男,虎头蜂说是[笑哭],2026-02-27 03:30:36,0,0,"B站大号 Q大号:610474928
Q小号是备用的 最好别加
暗区大号名: 《TKM(小号)》
MC大号:MTD罒贝拉(不见了)请多多关照",江西,否,https://i1.hdslb.com/bfs/face/bef04680d385abe832643ea282ec7e30287b45cd.jpg,0.04299969598650932,0.9570002555847168,人类撰写
406,0,291999895280,176337042,理yaya,6,保密,狙狙……你在哪,2026-02-14 01:37:34,0,0,眠らない街の喧騒を抜け出して,广东,是,https://i0.hdslb.com/bfs/face/e3de8b3546fb1d5c057c8dd6e29ec2f022083b19.jpg,0.07032420486211777,0.929675817489624,人类撰写
407,0,290407843377,3546620801059571,季夏加十四,5,保密,我嘞个虎头蜂,2026-02-19 01:34:32,0,0,,河南,否,https://i2.hdslb.com/bfs/face/84864e23f837247049b769c1b4021a270f37e6c9.jpg,0.02936304360628128,0.9706370234489441,人类撰写
408,0,292747609632,407769236,AAA阿萨拉代跑小兵,6,男,@都市食指阳传令,2026-02-19 15:43:41,0,0,接33，商单私,湖南,是,https://i2.hdslb.com/bfs/face/d118cd7e4a9892aa00f8dbddea080e153b0efebc.jpg,0.7627715468406677,0.23722846806049347,AI生成
409,0,291998956544,360335220,冲冲小太阳,6,男,本质高手,2026-02-14 01:28:06,0,1,,江苏,是,https://i0.hdslb.com/bfs/face/aed5c77c2eed2d6b15c0e21d449514343646f740.jpg,0.8651506304740906,0.13484929502010345,AI生成
410,0,292102552432,446700418,a7qc,6,男,最后还有人吗，谁拉的闸啊,2026-02-14 15:33:51,0,0,这个人很神秘，好像写了点什么,江苏,是,https://i1.hdslb.com/bfs/face/484525d04efae52e6af131225c45bb3f767d0e4c.jpg,0.027242552489042282,0.9727574586868286,人类撰写
411,0,292139669568,3546392305863244,taming_中国人,5,保密,这么打能亏本吗,2026-02-15 02:08:29,0,0,taming.io中国人,河南,否,https://i1.hdslb.com/bfs/face/390497dca96554a3c6be65179915dfbf6c322a78.jpg,0.07685954868793488,0.9231404662132263,人类撰写
412,0,292003033600,4215623,世夜颂歌,6,男,吊哥这么吊啊,2026-02-14 02:09:39,0,0,,浙江,否,https://i2.hdslb.com/bfs/face/6faedbc14bc7cc56417b11352ead83545c7364ae.jpg,0.034281350672245026,0.965718686580658,人类撰写
413,0,289778975713,1097993080,曉山瑞希Mizuki,4,保密,[Ave Mujica_怎么突然],2026-02-14 01:14:40,0,0,多读书多锻炼少接触烂人烂事,河南,否,https://i1.hdslb.com/bfs/face/3425e90ad18f995659496a4d17d22cd453dd1a23.webp,0.07920357584953308,0.9207963943481445,人类撰写
414,0,292160797072,442930606,bili_442930606,5,男,nb有实力 机瞄aw 基本没空枪,2026-02-15 05:09:18,0,0,,河北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.02615678496658802,0.9738432765007019,人类撰写
415,0,289802879425,453602561,w爱酷鬼w,6,男,世界冠军！,2026-02-14 04:56:43,0,0,飘来飘去飘来飘去飘来飘去飘来飘去······,山东,否,https://i2.hdslb.com/bfs/face/d0463cf1757d6ab0a13f5c34400c5f2508584227.jpg,0.11160878837108612,0.8883911967277527,人类撰写
416,0,289779043825,453424588,WolfgangWey,6,保密,！？强强？！,2026-02-14 01:15:07,0,0,抽象小鬼,广东,是,https://i1.hdslb.com/bfs/face/abc01c8ff318eb6bc64adaa27cfd9c75ba99fee3.jpg,0.1025293618440628,0.8974706530570984,人类撰写
417,0,292085507248,437179131,花雨L樱,6,保密,@鹿drop,2026-02-14 13:27:18,1,0,awa,湖北,否,https://i0.hdslb.com/bfs/face/44a69fbf3f8fa5dce153e95e39566f8897f2f34f.jpg,0.2085311859846115,0.7914687395095825,人类撰写
418,0,289916382497,18339597,究极无敌狂风恐龙战士,6,保密,神叔吊了!,2026-02-15 02:20:58,0,0,此人很懒。。。。,安徽,否,https://i0.hdslb.com/bfs/face/6acafb5710ad5cf0114bd2a1b8cfda7ddd6cf011.jpg,0.011362292803823948,0.9886377453804016,人类撰写
419,0,290119475393,3546836430227667,因特网不是特阴网,4,保密,@一大只小海 @你virus大爹,2026-02-16 12:40:29,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/e5ff37bde7e0d17a962db735e01ee33ad222830c.jpg,0.028186876326799393,0.9718130826950073,人类撰写
420,0,292566090912,3546701495274017,bili_11936794606,4,男,明明是大黄蜂啊,2026-02-18 07:08:34,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/648be3232a815829203631e07f84085db027b9fb.jpg,0.050270482897758484,0.9497294425964355,人类撰写
421,0,289787165297,475324564,Ursal11,5,保密,吊叔我牛大了,2026-02-14 02:40:27,0,0,爱治恨,湖南,是,https://i1.hdslb.com/bfs/face/dd24c15823869aacda4168c9556066de2e0d43b6.jpg,0.031675565987825394,0.9683244228363037,人类撰写
422,0,289778797057,1719110591,語文i,5,保密,我的妈呀吊叔,2026-02-14 01:13:59,0,0,apex猎杀 无畏契约双服神话 守望先锋五百强 cs完美黄金s 彩虹六号钻石 the finals红宝石低低手,江苏,是,https://i2.hdslb.com/bfs/face/6c68266e780409897add6718b2f4b2be6b72325c.jpg,0.054606013000011444,0.9453940391540527,人类撰写
423,0,290927446689,3546849073956883,懒梦呆,2,保密,一开始以为是M7……,2026-02-23 02:03:58,0,0,,河北,否,https://i1.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg,0.07485397905111313,0.9251460433006287,人类撰写
424,0,289822544849,109339797,强力击,6,男,@PM_KOJI,2026-02-14 07:51:34,0,0,反弹,浙江,否,https://i0.hdslb.com/bfs/face/d611763dbbc9856d7572327adca26ee4b7e0a965.jpg,0.1403692364692688,0.8596307635307312,人类撰写
425,0,289778838753,36418078,猫橙www,6,保密,吊哥吊哥我喜欢你,2026-02-14 01:13:21,0,0,"蔚蓝档案420Only，127BAO主办，弧光剧组现场制片，专业后勤，值得信赖。
努力提高导播，后勤，制作专业性，办展合作可私信。",澳大利亚,否,https://i1.hdslb.com/bfs/face/198e3b5cceab94fd1004022b64e3434cfc46da9f.jpg,0.03947024419903755,0.9605297446250916,人类撰写
426,0,289785141377,1545245866,丸善阿白,6,男,@cstbbb 哨兵说是,2026-02-14 02:20:41,0,3,"先辈, 好き！",河南,否,https://i1.hdslb.com/bfs/face/09f60db02dca1442d6636c50e35d13be5cf0eee5.jpg,0.022870676591992378,0.9771292805671692,人类撰写
427,0,289823256785,512230566,小啊f,6,保密,还有高手？,2026-02-14 07:58:26,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/736c2171f6bd66a99f5534da07f2aa7b15c6765d.jpg,0.05850671976804733,0.9414932727813721,人类撰写
428,0,292003109376,400917802,薛喵咪,6,男,这么恐怖的反应吗,2026-02-14 02:10:37,0,0,天才距离我只剩一道门槛,江苏,是,https://i1.hdslb.com/bfs/face/766a4ba15751eb467c9d82724087e307a77afa05.jpg,0.08161456137895584,0.9183854460716248,人类撰写
429,0,291069665777,3546867522603664,炒饼本人,2,保密,航天传来芬兰语,2026-02-24 04:34:12,0,1,,辽宁,否,https://i1.hdslb.com/bfs/face/84244d9a52cf3d277300fc206d96cf56c3bdf082.jpg,0.06909903138875961,0.9309009313583374,人类撰写
430,0,293877530720,3546957115034340,步步周乐乐,2,保密,@小寒特别菜 吓哭了,2026-02-28 04:44:22,0,0,,河南,否,https://i0.hdslb.com/bfs/face/549f0b0dff2e1e74300c2c937a810b41acf5ef99.jpg,0.045648980885744095,0.954351007938385,人类撰写
431,0,292535663360,4550109,古钟のPiano♂,6,男,有没有单三偷偷吃别人打剩下的包吃1000万撤离的剧情,2026-02-18 02:16:33,0,1,"毕业于浙江音乐学院钢琴系
坐标济源 古钟钢琴音乐工作室
喜欢动漫，卡拉彼丘，三角洲，美食。
唠嗑群：1033228490",河南,否,https://i0.hdslb.com/bfs/face/f1ec668ba855d6570621df0a04ad0f150ed85430.jpg,0.02182691916823387,0.9781730771064758,人类撰写
432,0,289946507201,419070560,1017ET,6,女,吊叔太吊了,2026-02-15 06:44:42,0,0,啊B云盘,海南,是,https://i2.hdslb.com/bfs/face/c7db90f81a232d31844aa199db8f9c625490b520.jpg,0.030678220093250275,0.9693218469619751,人类撰写
433,0,292002007344,12763518,就好烟花一样美丽,6,保密,這麼厲害,2026-02-14 01:57:56,0,1,是我变成了无聊的人.,江西,否,https://i0.hdslb.com/bfs/face/759589eac33a664413e6b13e31bf21e3239c4ffd.jpg,0.03456781432032585,0.9654321670532227,人类撰写
434,0,292164982240,3493093621893243,Tiger_雷,5,男,这期神了,2026-02-15 05:43:23,0,0,,河南,是,https://i0.hdslb.com/bfs/face/da24105d29ff50940d4276210b2b43d5333b781a.jpg,0.03487508371472359,0.9651249051094055,人类撰写
435,0,292002863536,438324701,生姜烧肉竟是我自己,6,保密,充能烧饼来咯,2026-02-14 02:08:10,0,0,很好，保持住,江西,否,https://i2.hdslb.com/bfs/face/8ebac4b7b750e927c40eff230a21ed8bfbb2a55b.jpg,0.1550830453634262,0.8449169993400574,人类撰写
436,0,289927474561,3546681501026674,为师的白色团子-日奈,4,保密,KUFHZL04,2026-02-15 04:02:34,0,0,,四川,否,https://i1.hdslb.com/bfs/face/6722b1c46a68f87ac1edc45f00a43c3b439255b2.jpg,0.23552480340003967,0.7644752264022827,人类撰写
437,0,291997697040,482183443,务礼,6,保密,不赖表哥,2026-02-14 01:12:09,0,0,务守礼兮君如兰，花开三季不知秋。,广东,是,https://i1.hdslb.com/bfs/face/b07c953161f77dfa24372e907df6dacd27742800.jpg,0.03212708234786987,0.9678729176521301,人类撰写
